identifier	cv_initial	cv_final	cv_difference	mean_unit_cnt_initial	mean_unit_cnt_final		std_x	std_y
ENSGT00910000144009_ENSG00000069188_fn3	0.07843137254902	0.058536585365854	-0.019894787183166	12.75	12.8125		1	0.75
ENSGT00550000074369_ENSG00000125746_WD40	0.069582325537171	0.058560697410526	-0.011021628126645	9.7	10.8		0.674948557710553	0.632455532033676
ENSGT00390000008969_ENSG00000013364_Vault	0.093419873299383	0.05871358669725	-0.034706286602133	4.16666666666667	4.91666666666667		0.389249472080762	0.288675134594813
ENSGT00760000118803_ENSG00000100095_Sushi	0.095214108814031	0.05871358669725	-0.036500522116781	4.75	4.91666666666667		0.452267016866646	0.288675134594813
ENSGT00730000110380_ENSG00000244486_Laminin_EGF	0.093624367976696	0.05871358669725	-0.034910781279446	9.25	14.75		0.866025403784439	0.866025403784439
ENSGT00760000118923_ENSG00000037280_Ig_3	0	0.059115247376953	0.059115247376953	6	6.14285714285714		0	0.363136519601282
ENSGT00760000119064_ENSG00000150093_EGF_2	0.166254259097486	0.059755153994459	-0.106499105103028	3.64705882352941	4.05882352941176		0.606339062590833	0.242535625036333
ENSGT00760000119133_ENSG00000019991_Kringle	0.059755153994459	0.059755153994459	0	4.05882352941176	4.05882352941176		0.242535625036333	0.242535625036333
ENSGT00550000074527_ENSG00000100906_Ank_2	0.187387421184687	0.059755502635483	-0.127631918549204	3.11111111111111	3.94444444444444		0.582983088130137	0.235702260395516
ENSGT00410000025758_ENSG00000147050_TPR_1	0.065680309203514	0.059755502635483	-0.005924806568031	7.83333333333333	7.88888888888889		0.514495755427527	0.471404520791032
ENSGT00410000025758_ENSG00000183878_TPR_1	0.065680309203514	0.059755502635483	-0.005924806568031	7.83333333333333	7.88888888888889		0.514495755427527	0.471404520791032
ENSGT00920000149010_ENSG00000125850_zf-H2C2_2	0.09440176492901	0.059938784719458	-0.034462980209552	4.18181818181818	4.90909090909091		0.394771016975861	0.29424494316825
ENSGT00390000010278_ENSG00000134247_V-set	0.071386092345761	0.059977120785426	-0.011408971560335	5.8	5.86666666666667		0.414039335605413	0.351865775274498
ENSGT00550000074555_ENSG00000103449_zf-C2H2	0.060349312689902	0.060349312689902	0	8.85714285714286	8.85714285714286		0.534522483824849	0.534522483824849
ENSGT00390000010128_ENSG00000149262_HEAT	0.051031036307983	0.060597500427966	0.009566464119983	8	9.15384615384615		0.408248290463863	0.554700196225229
ENSGT00390000013370_ENSG00000158023_WD40	0.170075335762452	0.060929968425283	-0.109145367337169	6.28571428571429	8.42857142857143		1.0690449676497	0.513552591013095
ENSGT00760000118954_ENSG00000149654_Cadherin	0.061418977599174	0.061418977599174	0	4.90909090909091	4.90909090909091		0.301511344577764	0.301511344577764
ENSGT00760000118966_ENSG00000078747_WW	0.085542346898759	0.061538889934592	-0.024003456964167	3.88235294117647	3.94117647058824		0.332105582077536	0.242535625036333
ENSGT00760000118901_ENSG00000157782_EF-hand_1	0.124942594715687	0.061538889934592	-0.063403704781095	3.88235294117647	3.94117647058824		0.485071250072666	0.242535625036333
ENSGT00760000118820_ENSG00000163032_EF-hand_7	0.115220303986084	0.061538889934592	-0.053681414051492	2.88235294117647	3.94117647058824		0.332105582077536	0.242535625036333
ENSGT00880000137856_ENSG00000114770_SMC_N	0.119256958799989	0.061538889934592	-0.057718068865397	3.75	3.94117647058824		0.447213595499958	0.242535625036333
ENSGT00830000128247_ENSG00000198216_Ion_trans	0.061538889934592	0.061538889934592	0	3.94117647058824	3.94117647058824		0.242535625036333	0.242535625036333
ENSGT00920000149022_ENSG00000134461_Ank_2	0.148125257415409	0.061998917980707	-0.086126339434702	4.92857142857143	5.85714285714286		0.730045911547372	0.363136519601282
ENSGT00530000063440_ENSG00000154473_WD40	0.073597708528006	0.061998917980707	-0.011598790547299	5.78571428571429	5.85714285714286		0.42581531362632	0.363136519601281
ENSGT00530000063100_ENSG00000198597_zf-C2H2	0.052321543714099	0.062015762352578	0.009694218638479	9.07142857142857	9.92857142857143		0.474631146549323	0.615727926214882
ENSGT00760000118813_ENSG00000070182_Spectrin	0.058823529411765	0.063370846279368	0.004547316867603	17	17.2307692307692		1	1.09192842819834
ENSGT00390000001610_ENSG00000166183_Ank_4	0.306995165672086	0.063491530265695	-0.243503635406391	2.4	4.06666666666667		0.736788397613007	0.258198889747161
ENSGT00760000118910_ENSG00000089159_LIM	0.063492063492064	0.063492063492064	0	3.9375	3.9375		0.25	0.25
ENSGT00760000118820_ENSG00000185774_EF-hand_7	0.210526315789474	0.063492063492064	-0.14703425229741	2.375	3.9375		0.5	0.25
ENSGT00390000001586_ENSG00000152601_zf-CCCH	0.063492063492064	0.063492063492064	0	3.9375	3.9375		0.25	0.25
ENSGT00760000118998_ENSG00000102554_zf-C2H2	0.063753043640111	0.063753043640111	0	2.96428571428571	2.96428571428571		0.188982236504614	0.188982236504614
ENSGT00530000063889_ENSG00000149639_SOGA	0.131471144819856	0.064181560648466	-0.06728958417139	3.91666666666667	10.4166666666667		0.514928650544437	0.668557923421522
ENSGT00730000111361_ENSG00000187566_NHL	0.142130286415217	0.064236046122267	-0.07789424029295	5.46153846153846	5.84615384615385		0.776250025806185	0.375533808099405
ENSGT00730000110228_ENSG00000122735_WD40	0.115305449258394	0.06434609052097	-0.050959358737424	4.5	7.28571428571429		0.518874521662771	0.468807230938495
ENSGT00730000111556_ENSG00000171161_zf-H2C2_2	0.067187867210971	0.064516129032258	-0.002671738178713	14.25	15.5		0.957427107756338	1
ENSGT00760000118803_ENSG00000174938_Sushi	0.131761569173682	0.064536278778947	-0.067225290394736	4.8	4.9		0.632455532033676	0.316227766016838
ENSGT00530000062924_ENSG00000197893_Nebulin	0.071338397013634	0.065034888306733	-0.006303508706901	42.5	38.5		3.03188187307944	2.5038431998092
ENSGT00760000118831_ENSG00000220008_LRR_8	0.139362511964305	0.065149557562009	-0.074212954402297	8.0625	6.1875		1.12361025271221	0.403112887414928
ENSGT00550000074436_ENSG00000164509_fn3	0.107142857142857	0.065217391304348	-0.041925465838509	4.66666666666667	5.11111111111111		0.5	0.333333333333333
ENSGT00390000002030_ENSG00000198554_WD40	0.099443958077863	0.065372045046061	-0.034071913031801	4.71428571428571	6		0.468807230938495	0.392232270276368
ENSGT00760000118954_ENSG00000040731_Cadherin	0.06557887237201	0.06557887237201	0	4.94736842105263	4.94736842105263		0.324442842261525	0.324442842261525
ENSGT00760000118954_ENSG00000113361_Cadherin	0.06557887237201	0.06557887237201	0	4.94736842105263	4.94736842105263		0.324442842261525	0.324442842261525
ENSGT00390000010697_ENSG00000144747_TMF_TATA_bd	0.188476800358835	0.065592759819867	-0.122884040538968	3.42857142857143	11.3571428571429		0.646206172658864	0.744946343668492
ENSGT00670000097718_ENSG00000153140_EF-hand_1	0.065643112048666	0.065643112048666	0	4.07142857142857	4.07142857142857		0.267261241912424	0.267261241912424
ENSGT00730000110664_ENSG00000162613_KH_1	0.065643112048666	0.065643112048666	0	4.07142857142857	4.07142857142857		0.267261241912424	0.267261241912424
ENSGT00760000119017_ENSG00000139517_PDZ	0.090999769467543	0.065643785528939	-0.025355983938604	3.86666666666667	3.93333333333333		0.351865775274498	0.258198889747161
ENSGT00390000005691_ENSG00000102024_CH	0.065643785528939	0.065643785528939	0	3.93333333333333	3.93333333333333		0.258198889747161	0.258198889747161
ENSGT00900000141052_ENSG00000115053_RRM_1	0.065643785528939	0.065643785528939	0	3.93333333333333	3.93333333333333		0.258198889747161	0.258198889747161
ENSGT00890000139392_ENSG00000166233_IBR	0.065643785528939	0.065643785528939	0	3.93333333333333	3.93333333333333		0.258198889747161	0.258198889747161
ENSGT00870000136508_ENSG00000172273_zf-C2H2	0.163168414909049	0.065678012687949	-0.0974904022211	8.57142857142857	9.64285714285714		1.39858641350614	0.633323693776652
ENSGT00760000119088_ENSG00000205213_LRR_8	0.136556457677726	0.065894952270779	-0.070661505406947	8.21428571428571	8.78571428571429		1.1217137594956	0.578934223521839
ENSGT00550000074369_ENSG00000143924_WD40	0.094720362967031	0.065894952270779	-0.028825410696253	8.71428571428571	8.78571428571429		0.825420305855557	0.57893422352184
ENSGT00550000074465_ENSG00000104953_WD40	0.078803146494514	0.066440818345883	-0.012362328148631	6.70967741935484	6.83870967741936		0.528743692608354	0.454369467397652
ENSGT00550000074465_ENSG00000106829_WD40	0.078803146494514	0.066440818345883	-0.012362328148631	6.70967741935484	6.83870967741936		0.528743692608354	0.454369467397652
ENSGT00550000074465_ENSG00000196781_WD40	0.078803146494514	0.066440818345883	-0.012362328148631	6.70967741935484	6.83870967741936		0.528743692608354	0.454369467397652
ENSGT00550000074465_ENSG00000260734_WD40	0.078803146494514	0.066440818345883	-0.012362328148631	6.70967741935484	6.83870967741936		0.528743692608354	0.454369467397652
ENSGT00900000140836_ENSG00000155530_LRR_4	0.143576830751316	0.067417605723179	-0.076159225028137	5.25	9.91666666666667		0.753778361444409	0.668557923421521
ENSGT00810000125346_ENSG00000074181_EGF	0.06995816139597	0.067916941832693	-0.002041219563278	33.2727272727273	34.2727272727273		2.32769882462956	2.32769882462956
ENSGT00760000119152_ENSG00000096433_RIH_assoc	0.348896834498779	0.068030134304981	-0.280866700193798	3.07142857142857	3.92857142857143		1.07161170596054	0.267261241912424
ENSGT00530000063625_ENSG00000010322_LRR_4	0.330551324801311	0.068030134304981	-0.262521190496331	3.78571428571429	3.92857142857143		1.25137287246211	0.267261241912424
ENSGT00900000140790_ENSG00000116783_Ank_2	0.180505662447568	0.068030134304981	-0.112475528142587	6.21428571428571	3.92857142857143		1.1217137594956	0.267261241912424
ENSGT00900000140790_ENSG00000259030_Ank_2	0.180505662447568	0.068030134304981	-0.112475528142587	6.21428571428571	3.92857142857143		1.1217137594956	0.267261241912424
ENSGT00760000118900_ENSG00000152894_fn3	0.156730744854697	0.068030134304981	-0.088700610549717	3.92857142857143	3.92857142857143		0.615727926214882	0.267261241912424
ENSGT00760000118870_ENSG00000099953_Hemopexin	0.068030134304981	0.068030134304981	0	3.92857142857143	3.92857142857143		0.267261241912424	0.267261241912424
ENSGT00760000118896_ENSG00000109927_VWD	0.068030134304981	0.068030134304981	0	3.92857142857143	3.92857142857143		0.267261241912424	0.267261241912424
ENSGT00760000119064_ENSG00000132470_fn3	0.068030134304981	0.068030134304981	0	3.92857142857143	3.92857142857143		0.267261241912424	0.267261241912424
ENSGT00530000063171_ENSG00000136231_KH_1	0.068030134304981	0.068030134304981	0	3.92857142857143	3.92857142857143		0.267261241912424	0.267261241912424
ENSGT00390000017131_ENSG00000114626_BTB	0	0.068030134304981	0.068030134304981	3	3.92857142857143		0	0.267261241912424
ENSGT00730000110781_ENSG00000083782_LRR_8	0	0.068030134304981	0.068030134304981	3	3.92857142857143		0	0.267261241912424
ENSGT00920000148954_ENSG00000139263_LRR_8	0.151231420473831	0.068030134304981	-0.08320128616885	8.14285714285714	7.85714285714286		1.23145585242976	0.534522483824849
ENSGT00920000148937_ENSG00000148484_LRR_8	0.28126998841955	0.068030134304981	-0.213239854114569	4.71428571428571	3.92857142857143		1.32598708826359	0.267261241912424
ENSGT00760000118913_ENSG00000101104_RRM_1	0.068030134304981	0.068030134304981	2.77555756156289E-17	3.92857142857143	3.92857142857143		0.267261241912424	0.267261241912424
ENSGT00760000119059_ENSG00000112234_LRR_4	0.10784604411275	0.068030134304981	-0.039815909807769	7.14285714285714	7.85714285714286		0.770328886519643	0.534522483824849
ENSGT00760000118966_ENSG00000069869_WW	0.068030134304981	0.068030134304981	0	3.92857142857143	3.92857142857143		0.267261241912424	0.267261241912424
ENSGT00900000140803_ENSG00000164099_SRCR	0.068030134304981	0.068030134304981	0	3.92857142857143	3.92857142857143		0.267261241912424	0.267261241912424
ENSGT00390000001586_ENSG00000076770_zf-CCCH	0.068030134304981	0.068030134304981	0	3.92857142857143	3.92857142857143		0.267261241912424	0.267261241912424
ENSGT00390000002448_ENSG00000171853_TPR_2	0.068030134304981	0.068030134304981	0	3.92857142857143	3.92857142857143		0.267261241912424	0.267261241912424
ENSGT00390000005114_ENSG00000157657_zf-C2H2_4	0.068030134304981	0.068030134304981	0	3.92857142857143	3.92857142857143		0.267261241912424	0.267261241912424
ENSGT00910000144144_ENSG00000084093_zf-H2C2_2	0.082042685654312	0.068323517225427	-0.013719168428886	9.46153846153846	8.76923076923077		0.776250025806185	0.599144689515278
ENSGT00920000148954_ENSG00000144749_LRR_8	0.189793699785836	0.068467751114525	-0.12132594867131	7.28571428571429	9.5		1.38278266986823	0.650443635587991
ENSGT00920000148937_ENSG00000136141_LRR_8	0.119071695251031	0.068830293689959	-0.050241401561072	3.15384615384615	7.53846153846154		0.375533808099405	0.518874521662771
ENSGT00760000118806_ENSG00000077942_EGF_CA	0.073477707399229	0.070272836892631	-0.003204870506598	8.5625	9		0.629152869605896	0.632455532033676
ENSGT00390000001577_ENSG00000109805_HEAT_2	0.208657405191482	0.070478948950485	-0.138178456240997	4.14285714285714	8.21428571428571		0.864437821507566	0.57893422352184
ENSGT00880000137856_ENSG00000023839_ABC_tran	0.174354982331867	0.070697083832627	-0.10365789849924	2.15384615384615	3.92307692307692		0.375533808099405	0.277350098112614
ENSGT00670000098074_ENSG00000165244_zf-H2C2_2	0.160403137957668	0.070697083832627	-0.089706054125041	3.07692307692308	3.92307692307692		0.493548116792825	0.277350098112614
ENSGT00760000119102_ENSG00000103067_RRM_1	0.149897084035912	0.070697083832627	-0.079200000203284	3.46153846153846	3.92307692307692		0.518874521662771	0.277350098112614
ENSGT00900000140774_ENSG00000154734_TSP_1	0.14422205101856	0.070697083832627	-0.073524967185932	3.84615384615385	3.92307692307692		0.554700196225229	0.277350098112614
ENSGT00760000119134_ENSG00000082684_TSP_1	0.134138285305781	0.070697083832627	-0.063441201473154	6.53846153846154	7.84615384615385		0.877058019307029	0.554700196225229
ENSGT00530000063339_ENSG00000183087_EGF_CA	0.102062072615966	0.070697083832627	-0.031364988783339	4	3.92307692307692		0.408248290463863	0.277350098112614
ENSGT00390000003478_ENSG00000105669_TPR_14	0.093624367976696	0.070697083832627	-0.022927284144069	3.08333333333333	3.92307692307692		0.288675134594813	0.277350098112614
ENSGT00920000149074_ENSG00000105186_Ank_2	0.23094010767585	0.070697083832627	-0.160243023843223	5	3.92307692307692		1.15470053837925	0.277350098112615
ENSGT00760000119159_ENSG00000096060_TPR_1	0.194894663538594	0.070697083832627	-0.124197579705967	2.84615384615385	3.92307692307692		0.554700196225229	0.277350098112615
ENSGT00860000133737_ENSG00000185043_EF-hand_1	0.175880550022634	0.070697083832627	-0.105183466190006	3.15384615384615	3.92307692307692		0.554700196225229	0.277350098112615
ENSGT00760000118813_ENSG00000130402_Spectrin	0.097638790105845	0.070697083832627	-0.026941706273218	3.84615384615385	3.92307692307692		0.375533808099405	0.277350098112615
ENSGT00760000118901_ENSG00000101470_EF-hand_1	0.070697083832627	0.070697083832627	0	3.92307692307692	3.92307692307692		0.277350098112615	0.277350098112615
ENSGT00760000118966_ENSG00000198373_WW	0.070697083832627	0.070697083832627	0	3.92307692307692	3.92307692307692		0.277350098112615	0.277350098112615
ENSGT00760000119190_ENSG00000154447_SH3_9	0.070697083832627	0.070697083832627	0	3.92307692307692	3.92307692307692		0.277350098112615	0.277350098112615
ENSGT00780000121851_ENSG00000074527_Laminin_EGF	0.189251250500587	0.072219643985573	-0.117031606515014	3.54545454545455	4.86363636363636		0.670981706320262	0.351250086657104
ENSGT00760000118923_ENSG00000113721_Ig_3	0.133479026328902	0.072301186700239	-0.061177839628663	4.2	4.86666666666667		0.560611910581388	0.351865775274498
ENSGT00910000143999_ENSG00000091583_Sushi	0.133479026328902	0.07230118670024	-0.061177839628663	4.2	4.86666666666667		0.560611910581388	0.351865775274499
ENSGT00910000143992_ENSG00000139116_WD40	0.072727272727273	0.072727272727273	0	6.875	6.875		0.5	0.5
ENSGT00550000074408_ENSG00000147130_zf-FCS	0.072833947789594	0.072833947789594	0	9.6	9.6		0.699205898780101	0.699205898780101
ENSGT00530000063448_ENSG00000186994_Ank_2	0.192450089729875	0.072864768735706	-0.11958532099417	3	5.15384615384615		0.577350269189626	0.375533808099405
ENSGT00760000119083_ENSG00000198589_WD40	0.056336738679125	0.072864768735706	0.016528030056581	4.92307692307692	5.15384615384615		0.277350098112615	0.375533808099406
ENSGT00760000118923_ENSG00000182578_Ig_3	0.070064620621946	0.073029674334022	0.002965053712076	4.875	5		0.341565025531987	0.365148371670111
ENSGT00900000140914_ENSG00000176595_Kelch_1	0.18603256167456	0.073597708528006	-0.112434853146554	4.92857142857143	5.78571428571429		0.91687476825319	0.42581531362632
ENSGT00760000118936_ENSG00000114805_EF-hand_6	0.103644524698606	0.073704289683782	-0.029940235014824	2.90909090909091	3.91666666666667		0.301511344577764	0.288675134594813
ENSGT00760000118813_ENSG00000248746_Spectrin	0.073704289683782	0.073704289683782	0	3.91666666666667	3.91666666666667		0.288675134594813	0.288675134594813
ENSGT00910000144112_ENSG00000168386_CortBP2	0.14824986333222	0.073905301756194	-0.074344561576026	3.5	13		0.518874521662771	0.960768922830523
ENSGT00760000118972_ENSG00000197043_Annexin	0.079236091083609	0.074358524122071	-0.004877566961538	7.71428571428571	7.78571428571429		0.611249845502127	0.57893422352184
ENSGT00390000009194_ENSG00000011295_TPR_12	0.151231420473831	0.074763401094382	-0.076468019379449	4.07142857142857	4.85714285714286		0.615727926214882	0.363136519601282
ENSGT00900000140810_ENSG00000145555_PH	0.11657607108229	0.074763401094382	-0.041812669987909	4.07142857142857	4.85714285714286		0.474631146549323	0.363136519601282
ENSGT00760000118782_ENSG00000115232_FG-GAP	0.115543438054953	0.074763401094382	-0.040780036960572	3.14285714285714	4.85714285714286		0.363136519601281	0.363136519601281
ENSGT00920000148937_ENSG00000180979_LRR_8	0.261480898723425	0.074763401094382	-0.186717497629044	4.78571428571429	4.85714285714286		1.25137287246211	0.363136519601281
ENSGT00920000149051_ENSG00000169018_Ank_2	0.115641862662564	0.074763401094382	-0.040878461568183	5.28571428571429	4.85714285714286		0.611249845502127	0.363136519601281
ENSGT00760000119133_ENSG00000173531_Kringle	0.098058067569092	0.074763401094382	-0.023294666474711	4	4.85714285714286		0.392232270276368	0.363136519601281
ENSGT00900000140998_ENSG00000124214_Staufen_C	0.296435375122355	0.074763401094382	-0.221671974027974	3.42857142857143	4.85714285714286		1.01634985756236	0.363136519601282
ENSGT00390000008140_ENSG00000048405_zf-C2H2_4	0.075203560120532	0.075203560120532	0	6.86666666666667	6.86666666666667		0.516397779494322	0.516397779494322
ENSGT00760000119083_ENSG00000035681_WD40	0.075203560120532	0.075203560120532	0	6.86666666666667	6.86666666666667		0.516397779494322	0.516397779494322
ENSGT00390000007652_ENSG00000206053_JUPITER	0.204236321304952	0.075592894601846	-0.128643426703107	3.13333333333333	5		0.639940473422184	0.377964473009227
ENSGT00550000074350_ENSG00000137857_EF-hand_8	0.128542999485096	0.075798914491518	-0.052744084993578	2.85	2.95		0.366347548532523	0.223606797749979
ENSGT00550000074350_ENSG00000140279_EF-hand_8	0.128542999485096	0.075798914491518	-0.052744084993578	2.85	2.95		0.366347548532523	0.223606797749979
ENSGT00390000013319_ENSG00000156042_TPR_2	0.092518488865162	0.075884511439162	-0.016633977426	6.92307692307692	8.30769230769231		0.640512615220349	0.630425171956115
ENSGT00740000115096_ENSG00000165702_zf-H2C2_2	0.045639889562835	0.07615851217559	0.030518622612755	6.07692307692308	6.30769230769231		0.277350098112614	0.480384461415262
ENSGT00390000016022_ENSG00000162222_TPR_2	0.14353932555669	0.077130809078033	-0.066408516478658	2.81818181818182	3.90909090909091		0.404519917477945	0.301511344577764
ENSGT00760000119239_ENSG00000078369_WD40	0.077466382567291	0.077466382567291	0	6.82352941176471	6.82352941176471		0.528594139870924	0.528594139870924
ENSGT00860000133685_ENSG00000196091_I-set	0.077951195557791	0.077951195557791	0	6.85714285714286	6.85714285714286		0.534522483824849	0.534522483824849
ENSGT00530000063479_ENSG00000131725_WD40	0.125402376875291	0.077951195557791	-0.0474511813175	6.14285714285714	6.85714285714286		0.770328886519643	0.534522483824849
ENSGT00910000144058_ENSG00000135801_WD40	0.091037211032232	0.077951195557791	-0.013086015474441	6.71428571428571	6.85714285714286		0.611249845502126	0.534522483824849
ENSGT00510000047895_ENSG00000119698_HEAT	0.065372045046061	0.078218339476223	0.012846294430162	6	6.35714285714286		0.392232270276368	0.497245158098847
ENSGT00900000140802_ENSG00000152977_zf-C2H2	0.08396779421351	0.078313274739637	-0.005654519473874	4.87179487179487	4.8974358974359		0.409073869245306	0.383534242955656
ENSGT00900000140802_ENSG00000156925_zf-C2H2	0.08396779421351	0.078313274739637	-0.005654519473874	4.87179487179487	4.8974358974359		0.409073869245306	0.383534242955656
ENSGT00780000121851_ENSG00000091136_Laminin_EGF	0.079958898094099	0.079958898094099	0	12.6875	12.6875		1.01447851956888	1.01447851956888
ENSGT00390000005979_ENSG00000123607_TPR_19	0.118678523289662	0.080029439619113	-0.038649083670549	16.1428571428571	19.4285714285714		1.91581044739026	1.55485768402848
ENSGT00560000077232_ENSG00000132589_Flot	0.252049767116395	0.08004982428527	-0.171999942831126	3.0625	2.94444444444444		0.771902411793961	0.235702260395516
ENSGT00590000082921_ENSG00000198336_EF-hand_6	0.197394796999194	0.08004982428527	-0.117344972713924	2.77777777777778	2.94444444444444		0.548318880553316	0.235702260395516
ENSGT00900000140963_ENSG00000102038_DBINO	0.380621501327404	0.080534373533951	-0.300087127793454	2.08333333333333	4.83333333333333		0.792961461098759	0.389249472080762
ENSGT00810000125405_ENSG00000197324_Ldl_recept_a	0.117851130197758	0.08108404256842	-0.036767087629338	4	3.9		0.471404520791032	0.316227766016838
ENSGT00500000044852_ENSG00000164236_Ank_5	0.179872756582976	0.081465787901752	-0.098406968681223	3.47058823529412	4.82352941176471		0.624264272846798	0.392952623996688
ENSGT00550000074546_ENSG00000142552_EF-hand_1	0.08809092319756	0.081625368442349	-0.006465554755211	5.80952380952381	5.85714285714286		0.511766315719159	0.478091443733758
ENSGT00810000125346_ENSG00000198719_EGF	0.04337333657549	0.081632653061225	0.038259316485734	7.875	9.1875		0.341565025531987	0.75
ENSGT00390000016820_ENSG00000106524_Ank_4	0.085106382978723	0.081632653061225	-0.003473729917499	2.9375	3.0625		0.25	0.25
ENSGT00670000098053_ENSG00000034239_EF-hand_1	0.081632653061225	0.081632653061225	0	3.0625	3.0625		0.25	0.25
ENSGT00730000110724_ENSG00000104969_TPR_1	0	0.081632653061225	0.081632653061225	3	3.0625		0	0.25
ENSGT00670000098022_ENSG00000085449_WD40	0.120971330288146	0.082041265414237	-0.038930064873909	4.78571428571429	5.71428571428571		0.57893422352184	0.468807230938495
ENSGT00910000143988_ENSG00000047457_Cu-oxidase_2	0.068986027432834	0.082234228280746	0.013248200847912	5.125	6.5		0.353553390593274	0.534522483824849
ENSGT00870000136444_ENSG00000117399_WD40	0.115123187127032	0.082442928026675	-0.032680259100358	6.4	6.8		0.736788397613007	0.560611910581388
ENSGT00760000119239_ENSG00000114450_WD40	0.082442928026675	0.082442928026675	0	6.8	6.8		0.560611910581388	0.560611910581388
ENSGT00910000144058_ENSG00000148835_WD40	0.059977120785426	0.082442928026675	0.022465807241249	5.86666666666667	6.8		0.351865775274499	0.560611910581388
ENSGT00390000010116_ENSG00000196659_TPR_19	0.163464138598948	0.082462112512353	-0.081002026086595	5.05882352941176	5.88235294117647		0.826936230559385	0.485071250072666
ENSGT00390000010116_ENSG00000197557_TPR_19	0.163464138598948	0.082462112512353	-0.081002026086595	5.05882352941176	5.88235294117647		0.826936230559385	0.485071250072666
ENSGT00900000140810_ENSG00000197535_IQ	0.082462112512353	0.082462112512353	0	5.88235294117647	5.88235294117647		0.485071250072666	0.485071250072666
ENSGT00530000063195_ENSG00000186260_RPEL	0.082462112512353	0.082462112512353	0	2.94117647058824	2.94117647058824		0.242535625036333	0.242535625036333
ENSGT00550000074417_ENSG00000175471_C2	0.082462112512353	0.082462112512353	0	2.94117647058824	2.94117647058824		0.242535625036333	0.242535625036333
ENSGT00920000149145_ENSG00000164933_Mito_carr	0.082462112512353	0.082462112512353	0	2.94117647058824	2.94117647058824		0.242535625036333	0.242535625036333
ENSGT00900000140811_ENSG00000177707_Ig_3	0.249567099242311	0.083155071441029	-0.166412027801283	2.83333333333333	3.88888888888889		0.707106781186548	0.323380833381777
ENSGT00760000118962_ENSG00000149418_Ldl_recept_a	0.083155071441029	0.083155071441029	0	3.88888888888889	3.88888888888889		0.323380833381777	0.323380833381777
ENSGT00920000148986_ENSG00000130856_zf-H2C2_2	0.058261624525577	0.083472470090132	0.025210845564556	28.9285714285714	27.6428571428571		1.68542556663275	2.30741756606294
ENSGT00440000037877_ENSG00000114853_zf-C2H2	0.083509253591048	0.083509253591048	0	8.66666666666667	8.66666666666667		0.723746864455746	0.723746864455746
ENSGT00860000133691_ENSG00000185624_Thioredoxin	0.183448648108708	0.08376371686544	-0.099684931243269	3.375	4.8125		0.61913918736689	0.403112887414928
ENSGT00700000104295_ENSG00000140107_Mito_carr	0	0.084195290134944	0.084195290134944	3	3.06666666666667		0	0.258198889747161
ENSGT00910000144160_ENSG00000204859_zf-H2C2_2	0.084391864843222	0.084391864843222	-1.38777878078145E-17	11.3846153846154	11.3846153846154		0.960768922830523	0.960768922830523
ENSGT00730000111305_ENSG00000151743_LRR_6	0.10284299167562	0.084490283296043	-0.018352708379578	6.33333333333333	6.83333333333333		0.65133894727893	0.577350269189626
ENSGT00440000037833_ENSG00000081913_LRR_8	0.107793611127259	0.085006076094728	-0.022787535032531	9.5625	13.5625		1.03077640640442	1.15289490703475
ENSGT00530000063269_ENSG00000188026_Jnk-SapK_ap_N	0.398401244796883	0.085106382978723	-0.31329486181816	1.9375	2.9375		0.771902411793961	0.25
ENSGT00760000118874_ENSG00000151693_Ank	0.178125973536063	0.085106382978723	-0.09301959055734	2.6875	2.9375		0.478713553878169	0.25
ENSGT00390000016904_ENSG00000119661_LRR_4	0.16	0.085106382978723	-0.074893617021277	3.125	2.9375		0.5	0.25
ENSGT00550000075117_ENSG00000144659_Mito_carr	0.150648715430942	0.085106382978723	-0.065542332452219	2.9375	2.9375		0.442530601578392	0.25
ENSGT00390000017548_ENSG00000182040_Ank_4	0.085106382978723	0.085106382978723	0	2.9375	2.9375		0.25	0.25
ENSGT00530000063730_ENSG00000065526_RRM_1	0.108786415948606	0.085542346898759	-0.023244069049847	3.94117647058824	3.88235294117647		0.428746462856272	0.332105582077536
ENSGT00530000063564_ENSG00000093167_LRRFIP	0.260177454235196	0.08619213893685	-0.173985315298346	2.5	8.64285714285714		0.650443635587991	0.744946343668492
ENSGT00390000018632_ENSG00000115207_WD40	0.181115228327033	0.086258194917794	-0.094857033409239	3.53333333333333	4.8		0.639940473422184	0.414039335605413
ENSGT00840000129763_ENSG00000150938_VWC	0.095346258924559	0.086499882684614	-0.008846376239946	10	13.5		0.953462589245592	1.16774841624228
ENSGT00390000003919_ENSG00000168876_Ank_2	0.237689366550307	0.08701528806451	-0.150674078485797	3.07142857142857	3.07142857142857		0.730045911547372	0.267261241912424
ENSGT00390000010337_ENSG00000103044_Chitin_synth_2	0.19230369002479	0.08701528806451	-0.105288401960279	2.21428571428571	3.07142857142857		0.42581531362632	0.267261241912424
ENSGT00730000110978_ENSG00000127863_TNFR_c6	0.132475875350411	0.08701528806451	-0.045460587285901	3.21428571428571	3.07142857142857		0.42581531362632	0.267261241912424
ENSGT00760000118913_ENSG00000107105_RRM_1	0.08701528806451	0.08701528806451	0	3.07142857142857	3.07142857142857		0.267261241912424	0.267261241912424
ENSGT00860000133737_ENSG00000136425_EF-hand_1	0	0.08701528806451	0.08701528806451	3	3.07142857142857		0	0.267261241912424
